"flight_id","tanggal","icao24","latitude","longitude","heading","altitude","ground_speed","squawk","radar","aircraft_code","registration","time","departure","destination","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"377666","2023-03-09 11:58:42","8A03AB","0.4641","101.4464","92","0","6",,"F-WIBB5","A320","PK-GLQ","1678337916","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377667","2023-03-09 11:58:47","8A03AB","0.4641","101.4466","92","0","6",,"F-WIBB5","A320","PK-GLQ","1678337924","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377668","2023-03-09 11:58:54","8A03AB","0.4641","101.4466","92","0","5",,"F-WIBB5","A320","PK-GLQ","1678337928","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377669","2023-03-09 11:58:57","8A03AB","0.4641","101.4467","92","0","5",,"F-WIBB5","A320","PK-GLQ","1678337932","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377670","2023-03-09 11:59:02","8A03AB","0.4641","101.4468","92","0","4",,"F-WIBB5","A320","PK-GLQ","1678337936","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377671","2023-03-09 11:59:07","8A03AB","0.4641","101.4469","92","0","2",,"F-WIBB5","A320","PK-GLQ","1678337942","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377672","2023-03-09 11:59:12","8A03AB","0.4641","101.4469","92","0","2",,"F-WIBB5","A320","PK-GLQ","1678337942","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377673","2023-03-09 11:59:17","8A03AB","0.4641","101.4469","92","0","2",,"F-WIBB5","A320","PK-GLQ","1678337942","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377674","2023-03-09 11:59:22","8A03AB","0.4641","101.4469","92","0","2",,"F-WIBB5","A320","PK-GLQ","1678337942","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377675","2023-03-09 11:59:32","8A03AB","0.4641","101.4469","92","0","2",,"F-WIBB5","A320","PK-GLQ","1678337942","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377676","2023-03-09 11:59:37","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377677","2023-03-09 11:59:42","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377678","2023-03-09 11:59:47","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377679","2023-03-09 11:59:53","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377680","2023-03-09 11:59:57","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377681","2023-03-09 12:00:02","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377682","2023-03-09 12:00:07","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377683","2023-03-09 12:00:12","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377684","2023-03-09 12:00:17","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377685","2023-03-09 12:00:22","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377686","2023-03-09 12:00:27","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377687","2023-03-09 12:00:32","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377688","2023-03-09 12:00:37","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377689","2023-03-09 12:00:42","8A093A","0.4141","101.4432","1","800","145",,"F-WIBB5","A320","PK-BKL","1678338039","CGK","PKU","ID6852","ID6852","0","-512","BTK6852","BTK"
"377690","2023-03-09 12:00:42","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377691","2023-03-09 12:00:47","8A093A","0.4162","101.4432","1","775","146",,"F-WIBB5","A320","PK-BKL","1678338042","CGK","PKU","ID6852","ID6852","0","-576","BTK6852","BTK"
"377692","2023-03-09 12:00:47","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377693","2023-03-09 12:00:52","8A093A","0.4203","101.4433","1","700","147",,"F-WIBB5","A320","PK-BKL","1678338048","CGK","PKU","ID6852","ID6852","0","-896","BTK6852","BTK"
"377694","2023-03-09 12:00:52","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377695","2023-03-09 12:00:57","8A093A","0.4225","101.4434","1","650","147",,"F-WIBB5","A320","PK-BKL","1678338052","CGK","PKU","ID6852","ID6852","0","-832","BTK6852","BTK"
"377696","2023-03-09 12:00:57","8A03AB","0.4641","101.4469","92","0","1",,"F-WIBB5","A320","PK-GLQ","1678337970","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377697","2023-03-09 12:01:02","8A093A","0.4283","101.4435","1","550","145",,"F-WIBB5","A320","PK-BKL","1678338060","CGK","PKU","ID6852","ID6852","0","-768","BTK6852","BTK"
"377698","2023-03-09 12:01:07","8A093A","0.4307","101.4436","1","500","146",,"F-WIBB5","A320","PK-BKL","1678338064","CGK","PKU","ID6852","ID6852","0","-832","BTK6852","BTK"
"377699","2023-03-09 12:01:12","8A093A","0.4326","101.4437","1","475","146",,"F-WIBB5","A320","PK-BKL","1678338066","CGK","PKU","ID6852","ID6852","0","-768","BTK6852","BTK"
"377700","2023-03-09 12:01:17","8A093A","0.4368","101.4438","1","375","144",,"F-WIBB5","A320","PK-BKL","1678338073","CGK","PKU","ID6852","ID6852","0","-640","BTK6852","BTK"
"377701","2023-03-09 12:01:22","8A093A","0.4386","101.4439","1","350","143",,"F-WIBB5","A320","PK-BKL","1678338076","CGK","PKU","ID6852","ID6852","0","-704","BTK6852","BTK"
"377702","2023-03-09 12:01:27","8A093A","0.4449","101.4441","1","250","143",,"F-WIBB5","A320","PK-BKL","1678338085","CGK","PKU","ID6852","ID6852","0","-704","BTK6852","BTK"
"377703","2023-03-09 12:01:32","8A093A","0.4467","101.4441","1","225","144",,"F-WIBB5","A320","PK-BKL","1678338088","CGK","PKU","ID6852","ID6852","0","-640","BTK6852","BTK"
"377704","2023-03-09 12:01:37","8A093A","0.4488","101.4442","1","175","146",,"F-WIBB5","A320","PK-BKL","1678338091","CGK","PKU","ID6852","ID6852","0","-448","BTK6852","BTK"
"377705","2023-03-09 12:01:42","8A093A","0.455","101.4443","1","125","142",,"F-WIBB5","A320","PK-BKL","1678338100","CGK","PKU","ID6852","ID6852","0","-128","BTK6852","BTK"
"377706","2023-03-09 12:01:47","8A093A","0.4568","101.4444","2","150","134",,"F-WIBB5","A320","PK-BKL","1678338103","CGK","PKU","ID6852","ID6852","0","0","BTK6852","BTK"
"377707","2023-03-09 12:01:52","8A093A","0.4598","101.4445","2","0","105",,"F-WIBB5","A320","PK-BKL","1678338109","CGK","PKU","ID6852","ID6852","0","0","BTK6852","BTK"
"377708","2023-03-09 12:01:57","8A093A","0.4614","101.4445","2","0","76",,"F-WIBB5","A320","PK-BKL","1678338113","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377709","2023-03-09 12:02:02","8A093A","0.4633","101.4446","2","0","34",,"F-WIBB5","A320","PK-BKL","1678338121","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377710","2023-03-09 12:02:07","8A093A","0.4636","101.4446","2","0","20",,"F-WIBB5","A320","PK-BKL","1678338125","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377711","2023-03-09 12:02:12","8A093A","0.4637","101.4446","11","0","7",,"F-WIBB5","A320","PK-BKL","1678338128","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377712","2023-03-09 12:02:17","8A093A","0.4638","101.4447","30","0","6",,"F-WIBB5","A320","PK-BKL","1678338132","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377713","2023-03-09 12:02:22","8A093A","0.4638","101.4448","50","0","6",,"F-WIBB5","A320","PK-BKL","1678338135","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377714","2023-03-09 12:02:27","8A093A","0.4638","101.445","87","0","7",,"F-WIBB5","A320","PK-BKL","1678338143","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377715","2023-03-09 12:02:32","8A093A","0.4638","101.4452","90","0","7",,"F-WIBB5","A320","PK-BKL","1678338148","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377716","2023-03-09 12:02:37","8A093A","0.4638","101.4453","92","0","7",,"F-WIBB5","A320","PK-BKL","1678338152","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377717","2023-03-09 12:02:42","8A093A","0.4638","101.4454","92","0","7",,"F-WIBB5","A320","PK-BKL","1678338156","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377718","2023-03-09 12:02:47","8A093A","0.4638","101.4457","92","0","6",,"F-WIBB5","A320","PK-BKL","1678338164","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377719","2023-03-09 12:02:52","8A093A","0.4638","101.4458","90","0","4",,"F-WIBB5","A320","PK-BKL","1678338168","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377720","2023-03-09 12:02:57","8A093A","0.4639","101.4458","70","0","4",,"F-WIBB5","A320","PK-BKL","1678338173","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377721","2023-03-09 12:03:02","8A093A","0.464","101.4459","28","0","5",,"F-WIBB5","A320","PK-BKL","1678338181","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377722","2023-03-09 12:03:07","8A093A","0.4641","101.4459","11","0","6",,"F-WIBB5","A320","PK-BKL","1678338185","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377723","2023-03-09 12:03:12","8A093A","0.4643","101.4459","2","0","6",,"F-WIBB5","A320","PK-BKL","1678338189","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377724","2023-03-09 12:03:17","8A093A","0.4644","101.4459","2","0","7",,"F-WIBB5","A320","PK-BKL","1678338193","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377725","2023-03-09 12:03:22","8A093A","0.4645","101.4459","2","0","7",,"F-WIBB5","A320","PK-BKL","1678338197","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377726","2023-03-09 12:03:27","8A093A","0.4647","101.4459","2","0","5",,"F-WIBB5","A320","PK-BKL","1678338204","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377727","2023-03-09 12:03:32","8A093A","0.4648","101.4459","2","0","3",,"F-WIBB5","A320","PK-BKL","1678338209","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377728","2023-03-09 12:03:37","8A093A","0.4648","101.446","19","0","3",,"F-WIBB5","A320","PK-BKL","1678338213","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377729","2023-03-09 12:03:42","8A093A","0.4648","101.4461","67","0","4",,"F-WIBB5","A320","PK-BKL","1678338221","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377730","2023-03-09 12:03:47","8A093A","0.4648","101.4462","78","0","4",,"F-WIBB5","A320","PK-BKL","1678338225","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377731","2023-03-09 12:03:52","8A093A","0.4648","101.4463","87","0","4",,"F-WIBB5","A320","PK-BKL","1678338229","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377732","2023-03-09 12:03:57","8A093A","0.4648","101.4463","87","0","5",,"F-WIBB5","A320","PK-BKL","1678338231","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377733","2023-03-09 12:04:02","8A093A","0.4648","101.4464","90","0","4",,"F-WIBB5","A320","PK-BKL","1678338237","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377734","2023-03-09 12:04:07","8A093A","0.4648","101.4466","92","0","4",,"F-WIBB5","A320","PK-BKL","1678338244","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377735","2023-03-09 12:04:12","8A093A","0.4648","101.4466","92","0","4",,"F-WIBB5","A320","PK-BKL","1678338248","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377736","2023-03-09 12:04:17","8A093A","0.4648","101.4467","92","0","3",,"F-WIBB5","A320","PK-BKL","1678338252","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377737","2023-03-09 12:04:22","8A093A","0.4648","101.4468","92","0","3",,"F-WIBB5","A320","PK-BKL","1678338256","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377738","2023-03-09 12:04:27","8A093A","0.4648","101.4469","92","0","2",,"F-WIBB5","A320","PK-BKL","1678338264","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377739","2023-03-09 12:04:32","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377740","2023-03-09 12:04:37","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377741","2023-03-09 12:04:42","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377742","2023-03-09 12:04:48","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377743","2023-03-09 12:04:52","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377744","2023-03-09 12:04:57","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377745","2023-03-09 12:05:02","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377746","2023-03-09 12:05:07","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377747","2023-03-09 12:05:12","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377748","2023-03-09 12:05:17","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377749","2023-03-09 12:05:22","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377750","2023-03-09 12:05:27","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377751","2023-03-09 12:05:32","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377752","2023-03-09 12:05:37","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377753","2023-03-09 12:05:42","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377754","2023-03-09 12:05:47","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377755","2023-03-09 12:05:52","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377756","2023-03-09 12:05:57","8A093A","0.4648","101.4469","92","0","1",,"F-WIBB5","A320","PK-BKL","1678338267","CGK","PKU","ID6852","ID6852","1","0","BTK6852","BTK"
"377757","2023-03-09 12:30:42","8A040D","0.4125","101.4431","1","825","114",,"F-WIBB5","AT76","PK-WGM","1678339841","BTH","PKU","IW1770","IW1770","0","-448","WON1770","WON"
"377758","2023-03-09 12:30:47","8A040D","0.4141","101.4432","2","800","114",,"F-WIBB5","AT76","PK-WGM","1678339844","BTH","PKU","IW1770","IW1770","0","-512","WON1770","WON"
"377759","2023-03-09 12:30:52","8A040D","0.4159","101.4432","1","775","116",,"F-WIBB5","AT76","PK-WGM","1678339847","BTH","PKU","IW1770","IW1770","0","-384","WON1770","WON"
"377760","2023-03-09 12:30:57","8A040D","0.419","101.4433","1","700","113",,"F-WIBB5","AT76","PK-WGM","1678339853","BTH","PKU","IW1770","IW1770","0","-896","WON1770","WON"
"377761","2023-03-09 12:31:02","8A040D","0.4206","101.4433","2","675","113",,"F-WIBB5","AT76","PK-WGM","1678339856","BTH","PKU","IW1770","IW1770","0","-640","WON1770","WON"
"377762","2023-03-09 12:31:07","8A040D","0.4238","101.4434","1","625","115",,"F-WIBB5","AT76","PK-WGM","1678339862","BTH","PKU","IW1770","IW1770","0","-512","WON1770","WON"
"377763","2023-03-09 12:31:12","8A040D","0.4272","101.4435","1","575","114",,"F-WIBB5","AT76","PK-WGM","1678339868","BTH","PKU","IW1770","IW1770","0","-512","WON1770","WON"
"377764","2023-03-09 12:31:17","8A040D","0.4289","101.4435","1","525","114",,"F-WIBB5","AT76","PK-WGM","1678339871","BTH","PKU","IW1770","IW1770","0","-640","WON1770","WON"
"377765","2023-03-09 12:31:22","8A040D","0.4305","101.4436","2","500","114",,"F-WIBB5","AT76","PK-WGM","1678339874","BTH","PKU","IW1770","IW1770","0","-640","WON1770","WON"
"377766","2023-03-09 12:31:27","8A040D","0.4353","101.4437","1","400","116",,"F-WIBB5","AT76","PK-WGM","1678339884","BTH","PKU","IW1770","IW1770","0","-576","WON1770","WON"
"377767","2023-03-09 12:31:32","8A040D","0.4369","101.4438","1","375","117",,"F-WIBB5","AT76","PK-WGM","1678339886","BTH","PKU","IW1770","IW1770","0","-576","WON1770","WON"
"377768","2023-03-09 12:31:37","8A040D","0.4403","101.4439","1","325","115",,"F-WIBB5","AT76","PK-WGM","1678339893","BTH","PKU","IW1770","IW1770","0","-640","WON1770","WON"
"377769","2023-03-09 12:31:42","8A040D","0.4433","101.444","2","275","114",,"F-WIBB5","AT76","PK-WGM","1678339898","BTH","PKU","IW1770","IW1770","0","-512","WON1770","WON"
"377770","2023-03-09 12:31:47","8A040D","0.4467","101.4441","1","225","112",,"F-WIBB5","AT76","PK-WGM","1678339905","BTH","PKU","IW1770","IW1770","0","-576","WON1770","WON"
"377771","2023-03-09 12:31:52","8A040D","0.4483","101.4442","1","175","112",,"F-WIBB5","AT76","PK-WGM","1678339908","BTH","PKU","IW1770","IW1770","0","-704","WON1770","WON"
"377772","2023-03-09 12:31:57","8A040D","0.4499","101.4442","1","150","113",,"F-WIBB5","AT76","PK-WGM","1678339911","BTH","PKU","IW1770","IW1770","0","-512","WON1770","WON"
"377773","2023-03-09 12:32:02","8A040D","0.453","101.4443","1","150","112",,"F-WIBB5","AT76","PK-WGM","1678339917","BTH","PKU","IW1770","IW1770","0","-192","WON1770","WON"
"377774","2023-03-09 12:32:07","8A040D","0.4567","101.4444","2","0","84",,"F-WIBB5","AT76","PK-WGM","1678339925","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377775","2023-03-09 12:32:12","8A040D","0.458","101.4444","2","0","72",,"F-WIBB5","AT76","PK-WGM","1678339928","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377776","2023-03-09 12:32:17","8A040D","0.4593","101.4445","3","0","61",,"F-WIBB5","AT76","PK-WGM","1678339933","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377777","2023-03-09 12:32:22","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377778","2023-03-09 12:32:27","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377779","2023-03-09 12:32:32","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377780","2023-03-09 12:32:37","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377781","2023-03-09 12:32:42","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377782","2023-03-09 12:32:47","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377783","2023-03-09 12:32:52","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377784","2023-03-09 12:32:57","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377785","2023-03-09 12:33:02","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377786","2023-03-09 12:33:07","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377787","2023-03-09 12:33:12","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377788","2023-03-09 12:33:17","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377789","2023-03-09 12:33:22","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
"377790","2023-03-09 12:33:27","8A040D","0.46","101.4445","2","0","56",,"F-WIBB5","AT76","PK-WGM","1678339935","BTH","PKU","IW1770","IW1770","1","0","WON1770","WON"
